sequence_id,game_id,period,play_clock,home_description,away_description,score,player1_id,player1_name,player1_team,player2_id,player2_name,player2_team,player3_id,player3_name,player3_team,event_type,event_description
748,21500006,4,3:17,,Rose 7' Driving Bank Shot (15 PTS),102 - 94,201565,Derrick Rose,CHI,0,,,0,,,Made Shot ,
749,21500006,4,3:09,,Gasol S.FOUL (P2.PN) (D.Stafford),,2200,Pau Gasol,CHI,203900,Markel Brown,BKN,0,,,Foul ,Shooting
750,21500006,4,3:09,MISS Brown Free Throw 1 of 2,,,203900,Markel Brown,BKN,0,,,0,,,Free Throw ,Free Throw 1 of 2
751,21500006,4,3:09,NETS Rebound,,,1610612751,,,0,,,0,,,Rebound ,Normal Rebound
752,21500006,4,3:09,Brown Free Throw 2 of 2 (5 PTS),,102 - 95,203900,Markel Brown,BKN,0,,,0,,,Free Throw ,Free Throw 2 of 2
753,21500006,4,2:53,,Mirotic 26' 3PT Jump Shot (15 PTS) (Butler 5 AST),105 - 95,202703,Nikola Mirotic,CHI,202710,Jimmy Butler,CHI,0,,,Made Shot ,
754,21500006,4,2:50,NETS Timeout: Regular (Full 5 Short 2),,,1610612751,,,0,,,0,,,Timeout ,Regular
755,21500006,4,2:50,,,,510,,,0,,,0,,,Instant Replay ,Support Ruling
756,21500006,4,2:46,,Rose P.FOUL (P2.PN) (D.Stafford),,201565,Derrick Rose,CHI,203900,Markel Brown,BKN,0,,,Foul ,Personal
757,21500006,4,2:46,MISS Brown Free Throw 1 of 2,,,203900,Markel Brown,BKN,0,,,0,,,Free Throw ,Free Throw 1 of 2
758,21500006,4,2:46,NETS Rebound,,,1610612751,,,0,,,0,,,Rebound ,Normal Rebound
759,21500006,4,2:46,SUB: Hollis-Jefferson FOR Bogdanovic,,,202711,Bojan Bogdanovic,BKN,1626178,Rondae Hollis-Jefferson,BKN,0,,,Substitution ,
760,21500006,4,2:46,Brown Free Throw 2 of 2 (6 PTS),,105 - 96,203900,Markel Brown,BKN,0,,,0,,,Free Throw ,Free Throw 2 of 2
761,21500006,4,2:24,,Gasol 15' Turnaround Fadeaway (16 PTS),107 - 96,2200,Pau Gasol,CHI,0,,,0,,,Made Shot ,
762,21500006,4,1:59,Lopez 17' Turnaround Jump Shot (26 PTS) (Brown 2 AST),,107 - 98,201572,Brook Lopez,BKN,203900,Markel Brown,BKN,0,,,Made Shot ,
763,21500006,4,1:40,,Butler 26' 3PT Jump Shot (22 PTS),110 - 98,202710,Jimmy Butler,CHI,0,,,0,,,Made Shot ,
764,21500006,4,1:28,Young Lost Ball Turnover (P3.T13),Rose STEAL (1 STL),,201152,Thaddeus Young,BKN,201565,Derrick Rose,CHI,0,,,Turnover ,Lost Ball
765,21500006,4,1:26,Young P.FOUL (P4.T2) (N.Buchert),,,201152,Thaddeus Young,BKN,202710,Jimmy Butler,CHI,0,,,Foul ,Personal
766,21500006,4,1:26,,Bulls Violation: Delay of game Violation,,1610612741,,,0,,,0,,,Violation ,Delay Of Game
767,21500006,4,1:26,,Bulls Timeout: Short (Reg.3 Short 1),,1610612741,,,0,,,0,,,Timeout ,Short
768,21500006,4,1:26,SUB: Bogdanovic FOR Hollis-Jefferson,,,1626178,Rondae Hollis-Jefferson,BKN,202711,Bojan Bogdanovic,BKN,0,,,Substitution ,
769,21500006,4,1:10,,Butler  Driving Dunk (24 PTS),112 - 98,202710,Jimmy Butler,CHI,0,,,0,,,Made Shot ,
770,21500006,4,1:02,Johnson 9' Driving Floating Jump Shot (10 PTS),,112 - 100,2207,Joe Johnson,BKN,0,,,0,,,Made Shot ,
771,21500006,4,1:02,NETS Violation: Delay of game Violation,,,1610612751,,,0,,,0,,,Violation ,Delay Of Game
772,21500006,4,0:42,,Mirotic 27' 3PT Jump Shot (18 PTS) (Butler 6 AST),115 - 100,202703,Nikola Mirotic,CHI,202710,Jimmy Butler,CHI,0,,,Made Shot ,
773,21500006,4,0:35,MISS Johnson 9' Driving Floating Jump Shot,,,2207,Joe Johnson,BKN,0,,,0,,,Missed Shot ,
774,21500006,4,0:34,Johnson REBOUND (Off:4 Def:6),,,2207,Joe Johnson,BKN,0,,,0,,,Rebound ,Unknown
775,21500006,4,0:27,MISS Bogdanovic 26' 3PT Jump Shot,,,202711,Bojan Bogdanovic,BKN,0,,,0,,,Missed Shot ,
776,21500006,4,0:26,,Snell REBOUND (Off:0 Def:5),,203503,Tony Snell,CHI,0,,,0,,,Rebound ,Unknown
777,21500006,4,0:02,,Bulls Turnover: Shot Clock (T#20),,1610612741,,,0,,,0,,,Turnover ,Shot Clock Turnover
778,21500006,4,0:00,MISS Brown 30' 3PT Jump Shot,,,203900,Markel Brown,BKN,0,,,0,,,Missed Shot ,
779,21500006,4,0:00,NETS Rebound,,,1610612751,,,0,,,0,,,Rebound ,Unknown
780,21500006,4,0:00,,,115 - 100,0,,,0,,,0,,,End Period ,
781,21500007,4,12:00,,,64 - 69,0,,,0,,,0,,,Start Period ,
782,21500007,4,11:40,,MISS Burks 15' Jump Shot,,202692,Alec Burks,UTA,0,,,0,,,Missed Shot ,
783,21500007,4,11:39,Johnson REBOUND (Off:1 Def:3),,,1626169,Stanley Johnson,DET,0,,,0,,,Rebound ,Unknown
784,21500007,4,11:17,Blake 12' Jump Shot (2 PTS),,64 - 71,2581,Steve Blake,DET,0,,,0,,,Made Shot ,
785,21500007,4,11:00,,MISS Millsap 1' Layup,,202407,Elijah Millsap,UTA,0,,,0,,,Missed Shot ,
786,21500007,4,10:59,Blake REBOUND (Off:0 Def:4),,,2581,Steve Blake,DET,0,,,0,,,Rebound ,Unknown
787,21500007,4,10:58,,Hood S.FOUL (P4.T1) (S.Wall),,203918,Rodney Hood,UTA,1626169,Stanley Johnson,DET,0,,,Foul ,Shooting
788,21500007,4,10:58,Johnson Free Throw 1 of 2 (4 PTS),,64 - 72,1626169,Stanley Johnson,DET,0,,,0,,,Free Throw ,Free Throw 1 of 2
789,21500007,4,10:58,,SUB: Ingles FOR Lyles,,1626168,Trey Lyles,UTA,204060,Joe Ingles,UTA,0,,,Substitution ,
790,21500007,4,10:58,Johnson Free Throw 2 of 2 (5 PTS),,64 - 73,1626169,Stanley Johnson,DET,0,,,0,,,Free Throw ,Free Throw 2 of 2
791,21500007,4,10:46,,Hood 15' Jump Shot (12 PTS),66 - 73,203918,Rodney Hood,UTA,0,,,0,,,Made Shot ,
792,21500007,4,10:27,MISS Baynes 11' Jump Shot,,,203382,Aron Baynes,DET,0,,,0,,,Missed Shot ,
793,21500007,4,10:27,Tolliver REBOUND (Off:1 Def:3),,,201229,Anthony Tolliver,DET,0,,,0,,,Rebound ,Unknown
794,21500007,4,10:15,MISS Johnson 6' Jump Shot,Gobert BLOCK (2 BLK),,1626169,Stanley Johnson,DET,0,,,203497,Rudy Gobert,UTA,Missed Shot ,
795,21500007,4,10:14,Johnson REBOUND (Off:2 Def:3),,,1626169,Stanley Johnson,DET,0,,,0,,,Rebound ,Unknown
796,21500007,4,10:14,,Hood S.FOUL (P5.T2) (S.Wall),,203918,Rodney Hood,UTA,1626169,Stanley Johnson,DET,0,,,Foul ,Shooting
797,21500007,4,10:14,Johnson Free Throw 1 of 2 (6 PTS),,66 - 74,1626169,Stanley Johnson,DET,0,,,0,,,Free Throw ,Free Throw 1 of 2
798,21500007,4,10:14,,SUB: Neto FOR Hood,,203918,Rodney Hood,UTA,203526,Raul Neto,UTA,0,,,Substitution ,
799,21500007,4,10:14,Johnson Free Throw 2 of 2 (7 PTS),,66 - 75,1626169,Stanley Johnson,DET,0,,,0,,,Free Throw ,Free Throw 2 of 2
800,21500007,4,9:55,Baynes S.FOUL (P2.T1) (S.Wall),,,203382,Aron Baynes,DET,202692,Alec Burks,UTA,0,,,Foul ,Shooting
801,21500007,4,9:55,,Burks Free Throw 1 of 2 (9 PTS),67 - 75,202692,Alec Burks,UTA,0,,,0,,,Free Throw ,Free Throw 1 of 2
802,21500007,4,9:55,,Burks Free Throw 2 of 2 (10 PTS),68 - 75,202692,Alec Burks,UTA,0,,,0,,,Free Throw ,Free Throw 2 of 2
803,21500007,4,9:41,MISS Bullock  3PT Jump Shot,,,203493,Reggie Bullock,DET,0,,,0,,,Missed Shot ,
804,21500007,4,9:41,,Gobert REBOUND (Off:0 Def:11),,203497,Rudy Gobert,UTA,0,,,0,,,Rebound ,Unknown
805,21500007,4,9:31,,Burks 1' Driving Layup (12 PTS),70 - 75,202692,Alec Burks,UTA,0,,,0,,,Made Shot ,
806,21500007,4,9:24,Johnson 1' Layup (9 PTS) (Blake 7 AST),,70 - 77,1626169,Stanley Johnson,DET,2581,Steve Blake,DET,0,,,Made Shot ,
807,21500007,4,9:16,,MISS Burks  Layup,,202692,Alec Burks,UTA,0,,,0,,,Missed Shot ,
808,21500007,4,9:15,Tolliver REBOUND (Off:1 Def:4),,,201229,Anthony Tolliver,DET,0,,,0,,,Rebound ,Unknown
809,21500007,4,9:04,MISS Tolliver 17' Jump Shot,,,201229,Anthony Tolliver,DET,0,,,0,,,Missed Shot ,
810,21500007,4,9:04,,Burks REBOUND (Off:0 Def:4),,202692,Alec Burks,UTA,0,,,0,,,Rebound ,Unknown
811,21500007,4,8:44,,Ingles 1' Driving Layup (4 PTS),72 - 77,204060,Joe Ingles,UTA,0,,,0,,,Made Shot ,
812,21500007,4,8:26,MISS Johnson 27' 3PT Jump Shot,,,1626169,Stanley Johnson,DET,0,,,0,,,Missed Shot ,
813,21500007,4,8:25,,Gobert REBOUND (Off:0 Def:12),,203497,Rudy Gobert,UTA,0,,,0,,,Rebound ,Unknown
814,21500007,4,8:03,,MISS Neto 10' Jump Shot,,203526,Raul Neto,UTA,0,,,0,,,Missed Shot ,
815,21500007,4,8:03,Baynes REBOUND (Off:2 Def:1),,,203382,Aron Baynes,DET,0,,,0,,,Rebound ,Unknown
816,21500007,4,7:50,MISS Tolliver 9' Jump Shot,,,201229,Anthony Tolliver,DET,0,,,0,,,Missed Shot ,
817,21500007,4,7:50,PISTONS Rebound,,,1610612765,,,0,,,0,,,Rebound ,Unknown
818,21500007,4,7:50,,Millsap L.B.FOUL (P2.T3) (J.Crawford),,202407,Elijah Millsap,UTA,203382,Aron Baynes,DET,0,,,Foul ,Loose Ball
819,21500007,4,7:50,,,,0,,,0,,,0,,,Timeout ,Official
820,21500007,4,7:50,,SUB: Hayward FOR Millsap,,202407,Elijah Millsap,UTA,202330,Gordon Hayward,UTA,0,,,Substitution ,
821,21500007,4,7:37,MISS Johnson 5' Jump Shot,Hayward BLOCK (1 BLK),,1626169,Stanley Johnson,DET,0,,,202330,Gordon Hayward,UTA,Missed Shot ,
822,21500007,4,7:35,,Ingles REBOUND (Off:0 Def:2),,204060,Joe Ingles,UTA,0,,,0,,,Rebound ,Unknown
823,21500007,4,7:19,,Neto 24' 3PT Jump Shot (8 PTS) (Burks 1 AST),75 - 77,203526,Raul Neto,UTA,202692,Alec Burks,UTA,0,,,Made Shot ,
824,21500007,4,6:58,MISS Blake 25' 3PT Jump Shot,,,2581,Steve Blake,DET,0,,,0,,,Missed Shot ,
825,21500007,4,6:58,,Jazz Rebound,,1610612762,,,0,,,0,,,Rebound ,Unknown
826,21500007,4,6:58,Baynes L.B.FOUL (P3.T2) (J.VanDuyne),,,203382,Aron Baynes,DET,203497,Rudy Gobert,UTA,0,,,Foul ,Loose Ball
827,21500007,4,6:58,SUB: Jackson FOR Blake,,,2581,Steve Blake,DET,202704,Reggie Jackson,DET,0,,,Substitution ,
828,21500007,4,6:58,SUB: Drummond FOR Baynes,,,203382,Aron Baynes,DET,203083,Andre Drummond,DET,0,,,Substitution ,
829,21500007,4,6:44,,MISS Burks 21' Jump Shot,,202692,Alec Burks,UTA,0,,,0,,,Missed Shot ,
830,21500007,4,6:44,Tolliver REBOUND (Off:1 Def:5),,,201229,Anthony Tolliver,DET,0,,,0,,,Rebound ,Unknown
831,21500007,4,6:35,Johnson 1' Driving Finger Roll Layup (11 PTS),,75 - 79,1626169,Stanley Johnson,DET,0,,,0,,,Made Shot ,
832,21500007,4,6:20,Johnson S.FOUL (P2.T3) (S.Wall),,,1626169,Stanley Johnson,DET,202330,Gordon Hayward,UTA,0,,,Foul ,Shooting
833,21500007,4,6:20,,MISS Hayward Free Throw 1 of 2,,202330,Gordon Hayward,UTA,0,,,0,,,Free Throw ,Free Throw 1 of 2
834,21500007,4,6:20,,Jazz Rebound,,1610612762,,,0,,,0,,,Rebound ,Normal Rebound
835,21500007,4,6:20,SUB: Marc Morris FOR Tolliver,,,201229,Anthony Tolliver,DET,202694,Marcus Morris,DET,0,,,Substitution ,
836,21500007,4,6:20,,SUB: Favors FOR Gobert,,203497,Rudy Gobert,UTA,202324,Derrick Favors,UTA,0,,,Substitution ,
837,21500007,4,6:20,,Hayward Free Throw 2 of 2 (10 PTS),76 - 79,202330,Gordon Hayward,UTA,0,,,0,,,Free Throw ,Free Throw 2 of 2
838,21500007,4,5:55,MISS Johnson 26' 3PT Jump Shot,,,1626169,Stanley Johnson,DET,0,,,0,,,Missed Shot ,
839,21500007,4,5:55,,Burks REBOUND (Off:0 Def:5),,202692,Alec Burks,UTA,0,,,0,,,Rebound ,Unknown
840,21500007,4,5:48,,Neto Traveling Turnover (P1.T11),,203526,Raul Neto,UTA,0,,,0,,,Turnover ,Traveling
841,21500007,4,5:48,PISTONS Timeout: Regular (Full 4 Short 0),,,1610612765,,,0,,,0,,,Timeout ,Regular
842,21500007,4,5:48,SUB: Caldwell-Pope FOR Bullock,,,203493,Reggie Bullock,DET,203484,Kentavious Caldwell-Pope,DET,0,,,Substitution ,
843,21500007,4,5:31,Jackson OFF.Foul (P1) (S.Wall),,,202704,Reggie Jackson,DET,203526,Raul Neto,UTA,0,,,Foul ,Offensive
844,21500007,4,5:31,Jackson Foul Turnover (P3.T9),,,202704,Reggie Jackson,DET,0,,,0,,,Turnover ,Foul
845,21500007,4,5:11,Drummond BLOCK (2 BLK),MISS Burks 5' Jump Shot,,202692,Alec Burks,UTA,0,,,203083,Andre Drummond,DET,Missed Shot ,
846,21500007,4,5:09,Jackson REBOUND (Off:0 Def:1),,,202704,Reggie Jackson,DET,0,,,0,,,Rebound ,Unknown
847,21500007,4,5:04,Caldwell-Pope 9' Running Jump Shot (14 PTS),,76 - 81,203484,Kentavious Caldwell-Pope,DET,0,,,0,,,Made Shot ,
848,21500007,4,4:55,Johnson S.FOUL (P3.T4) (J.VanDuyne),,,1626169,Stanley Johnson,DET,202324,Derrick Favors,UTA,0,,,Foul ,Shooting
849,21500007,4,4:55,,Favors Free Throw 1 of 2 (25 PTS),77 - 81,202324,Derrick Favors,UTA,0,,,0,,,Free Throw ,Free Throw 1 of 2
850,21500007,4,4:55,,Favors Free Throw 2 of 2 (26 PTS),78 - 81,202324,Derrick Favors,UTA,0,,,0,,,Free Throw ,Free Throw 2 of 2
851,21500007,4,4:42,,Favors S.FOUL (P2.T4) (S.Wall),,202324,Derrick Favors,UTA,203083,Andre Drummond,DET,0,,,Foul ,Shooting
852,21500007,4,4:42,Drummond Free Throw 1 of 2 (17 PTS),,78 - 82,203083,Andre Drummond,DET,0,,,0,,,Free Throw ,Free Throw 1 of 2
853,21500007,4,4:42,,SUB: Gobert FOR Ingles,,204060,Joe Ingles,UTA,203497,Rudy Gobert,UTA,0,,,Substitution ,
854,21500007,4,4:42,SUB: Ilyasova FOR Johnson,,,1626169,Stanley Johnson,DET,101141,Ersan Ilyasova,DET,0,,,Substitution ,
855,21500007,4,4:42,Drummond Free Throw 2 of 2 (18 PTS),,78 - 83,203083,Andre Drummond,DET,0,,,0,,,Free Throw ,Free Throw 2 of 2
856,21500007,4,4:23,,MISS Neto 9' Jump Shot,,203526,Raul Neto,UTA,0,,,0,,,Missed Shot ,
857,21500007,4,4:20,Marc Morris REBOUND (Off:1 Def:4),,,202694,Marcus Morris,DET,0,,,0,,,Rebound ,Unknown
858,21500007,4,3:58,MISS Caldwell-Pope 8' Jump Shot,,,203484,Kentavious Caldwell-Pope,DET,0,,,0,,,Missed Shot ,
859,21500007,4,3:58,,Burks REBOUND (Off:0 Def:6),,202692,Alec Burks,UTA,0,,,0,,,Rebound ,Unknown
860,21500007,4,3:48,,Burks 8' Floating Jump Shot (14 PTS),80 - 83,202692,Alec Burks,UTA,0,,,0,,,Made Shot ,
861,21500007,4,3:32,Jackson 26' 3PT Jump Shot (15 PTS),,80 - 86,202704,Reggie Jackson,DET,0,,,0,,,Made Shot ,
862,21500007,4,3:27,,Jazz Timeout: Regular (Reg.4 Short 1),,1610612762,,,0,,,0,,,Timeout ,Regular
863,21500007,4,3:27,,SUB: Hood FOR Neto,,203526,Raul Neto,UTA,203918,Rodney Hood,UTA,0,,,Substitution ,
864,21500007,4,3:20,,Hayward OFF.Foul (P3) (J.Crawford),,202330,Gordon Hayward,UTA,202694,Marcus Morris,DET,0,,,Foul ,Offensive
865,21500007,4,3:20,,Hayward Foul Turnover (P4.T12),,202330,Gordon Hayward,UTA,0,,,0,,,Turnover ,Foul
866,21500007,4,2:57,MISS Drummond 6' Hook Shot,,,203083,Andre Drummond,DET,0,,,0,,,Missed Shot ,
867,21500007,4,2:57,,Jazz Rebound,,1610612762,,,0,,,0,,,Rebound ,Unknown
868,21500007,4,2:38,Ilyasova S.FOUL (P4.PN) (J.VanDuyne),,,101141,Ersan Ilyasova,DET,202330,Gordon Hayward,UTA,0,,,Foul ,Shooting
869,21500007,4,2:38,,MISS Hayward Free Throw 1 of 2,,202330,Gordon Hayward,UTA,0,,,0,,,Free Throw ,Free Throw 1 of 2
870,21500007,4,2:38,,Jazz Rebound,,1610612762,,,0,,,0,,,Rebound ,Normal Rebound
871,21500007,4,2:38,,Hayward Free Throw 2 of 2 (11 PTS),81 - 86,202330,Gordon Hayward,UTA,0,,,0,,,Free Throw ,Free Throw 2 of 2
872,21500007,4,2:12,MISS Jackson 7' Jump Shot,,,202704,Reggie Jackson,DET,0,,,0,,,Missed Shot ,
873,21500007,4,2:10,PISTONS Rebound,,,1610612765,,,0,,,0,,,Rebound ,Unknown
874,21500007,4,2:10,PISTONS Turnover: Shot Clock (T#10),,,1610612765,,,0,,,0,,,Turnover ,Shot Clock Turnover
875,21500007,4,1:58,,Burks 14' Jump Shot (16 PTS),83 - 86,202692,Alec Burks,UTA,0,,,0,,,Made Shot ,
876,21500007,4,1:42,Caldwell-Pope Bad Pass Turnover (P2.T11),,,203484,Kentavious Caldwell-Pope,DET,0,,,0,,,Turnover ,Bad Pass
877,21500007,4,1:21,,Burks 10' Jump Shot (18 PTS),85 - 86,202692,Alec Burks,UTA,0,,,0,,,Made Shot ,
878,21500007,4,1:04,MISS Marc Morris 5' Jump Shot,Gobert BLOCK (3 BLK),,202694,Marcus Morris,DET,0,,,203497,Rudy Gobert,UTA,Missed Shot ,
879,21500007,4,1:02,,Hood REBOUND (Off:1 Def:3),,203918,Rodney Hood,UTA,0,,,0,,,Rebound ,Unknown
880,21500007,4,0:52,,MISS Favors 10' Jump Shot,,202324,Derrick Favors,UTA,0,,,0,,,Missed Shot ,
881,21500007,4,0:51,Drummond REBOUND (Off:2 Def:8),,,203083,Andre Drummond,DET,0,,,0,,,Rebound ,Unknown
882,21500007,4,0:41,Jackson Lost Ball Turnover (P4.T12),Favors STEAL (1 STL),,202704,Reggie Jackson,DET,202324,Derrick Favors,UTA,0,,,Turnover ,Lost Ball
883,21500007,4,0:23,,Hayward 1' Driving Layup (13 PTS),87 - 86,202330,Gordon Hayward,UTA,0,,,0,,,Made Shot ,
884,21500007,4,0:23,PISTONS Timeout: Regular (Full 5 Short 0),,,1610612765,,,0,,,0,,,Timeout ,Regular
885,21500007,4,0:17,Jackson 1' Driving Layup (17 PTS),,87 - 88,202704,Reggie Jackson,DET,0,,,0,,,Made Shot ,
886,21500007,4,0:17,,Jazz Timeout: Regular (Reg.5 Short 1),,1610612762,,,0,,,0,,,Timeout ,Regular
887,21500007,4,0:17,,SUB: Ingles FOR Gobert,,203497,Rudy Gobert,UTA,204060,Joe Ingles,UTA,0,,,Substitution ,
888,21500007,4,0:17,SUB: Johnson FOR Ilyasova,,,101141,Ersan Ilyasova,DET,1626169,Stanley Johnson,DET,0,,,Substitution ,
889,21500007,4,0:09,,MISS Burks 13' Jump Shot,,202692,Alec Burks,UTA,0,,,0,,,Missed Shot ,
890,21500007,4,0:09,Caldwell-Pope REBOUND (Off:0 Def:5),,,203484,Kentavious Caldwell-Pope,DET,0,,,0,,,Rebound ,Unknown
891,21500007,4,0:09,,Burks P.FOUL (P4.PN) (J.VanDuyne),,202692,Alec Burks,UTA,203484,Kentavious Caldwell-Pope,DET,0,,,Foul ,Personal
892,21500007,4,0:09,Caldwell-Pope Free Throw 1 of 2 (15 PTS),,87 - 89,203484,Kentavious Caldwell-Pope,DET,0,,,0,,,Free Throw ,Free Throw 1 of 2
893,21500007,4,0:09,,SUB: Gobert FOR Ingles,,204060,Joe Ingles,UTA,203497,Rudy Gobert,UTA,0,,,Substitution ,
894,21500007,4,0:09,Caldwell-Pope Free Throw 2 of 2 (16 PTS),,87 - 90,203484,Kentavious Caldwell-Pope,DET,0,,,0,,,Free Throw ,Free Throw 2 of 2
895,21500007,4,0:09,,Jazz Timeout: Short (Reg.5 Short 2),,1610612762,,,0,,,0,,,Timeout ,Short
896,21500007,4,0:09,,SUB: Ingles FOR Gobert,,203497,Rudy Gobert,UTA,204060,Joe Ingles,UTA,0,,,Substitution ,
897,21500007,4,0:05,Caldwell-Pope BLOCK (1 BLK),MISS Hood 26' 3PT Jump Shot,,203918,Rodney Hood,UTA,0,,,203484,Kentavious Caldwell-Pope,DET,Missed Shot ,
898,21500007,4,0:05,Jackson REBOUND (Off:0 Def:2),,,202704,Reggie Jackson,DET,0,,,0,,,Rebound ,Unknown
899,21500007,4,0:05,,Favors P.FOUL (P3.PN) (J.Crawford),,202324,Derrick Favors,UTA,202704,Reggie Jackson,DET,0,,,Foul ,Personal
900,21500007,4,0:05,Jackson Free Throw 1 of 2 (18 PTS),,87 - 91,202704,Reggie Jackson,DET,0,,,0,,,Free Throw ,Free Throw 1 of 2
901,21500007,4,0:05,,SUB: Gobert FOR Ingles,,204060,Joe Ingles,UTA,203497,Rudy Gobert,UTA,0,,,Substitution ,
902,21500007,4,0:05,Jackson Free Throw 2 of 2 (19 PTS),,87 - 92,202704,Reggie Jackson,DET,0,,,0,,,Free Throw ,Free Throw 2 of 2
903,21500007,4,0:05,,Jazz Timeout: Short (Reg.5 Short 3),,1610612762,,,0,,,0,,,Timeout ,Short
904,21500007,4,0:05,,SUB: Ingles FOR Gobert,,203497,Rudy Gobert,UTA,204060,Joe Ingles,UTA,0,,,Substitution ,
905,21500007,4,0:01,,MISS Hood 27' 3PT Jump Shot,,203918,Rodney Hood,UTA,0,,,0,,,Missed Shot ,
906,21500007,4,0:00,Marc Morris REBOUND (Off:1 Def:5),,,202694,Marcus Morris,DET,0,,,0,,,Rebound ,Unknown
907,21500007,4,0:00,,,87 - 92,0,,,0,,,0,,,End Period ,
908,21500008,4,12:00,,,60 - 73,0,,,0,,,0,,,Start Period ,
909,21500008,4,11:44,Green 25' 3PT Jump Shot (14 PTS) (Chalmers 4 AST),,60 - 76,101123,Gerald Green,MIA,201596,Mario Chalmers,MIA,0,,,Made Shot ,
910,21500008,4,11:20,,MISS Lin 27' 3PT Jump Shot,,202391,Jeremy Lin,CHA,0,,,0,,,Missed Shot ,
911,21500008,4,11:19,Chalmers REBOUND (Off:0 Def:3),,,201596,Mario Chalmers,MIA,0,,,0,,,Rebound ,Unknown
912,21500008,4,11:02,Bosh 2' Driving Layup (14 PTS),,60 - 78,2547,Chris Bosh,MIA,0,,,0,,,Made Shot ,
913,21500008,4,10:48,Chalmers P.FOUL (P2.T1) (K.Lane),,,201596,Mario Chalmers,MIA,203148,Brian Roberts,CHA,0,,,Foul ,Personal
914,21500008,4,10:41,Winslow S.FOUL (P3.T2) (M.Davis),,,1626159,Justise Winslow,MIA,201150,Spencer Hawes,CHA,0,,,Foul ,Shooting
915,21500008,4,10:41,,MISS Hawes Free Throw 1 of 2,,201150,Spencer Hawes,CHA,0,,,0,,,Free Throw ,Free Throw 1 of 2
916,21500008,4,10:41,,Hornets Rebound,,1610612766,,,0,,,0,,,Rebound ,Normal Rebound
917,21500008,4,10:41,,Hawes Free Throw 2 of 2 (7 PTS),61 - 78,201150,Spencer Hawes,CHA,0,,,0,,,Free Throw ,Free Throw 2 of 2
918,21500008,4,10:26,Bosh 24' 3PT Jump Shot (17 PTS) (Green 1 AST),,61 - 81,2547,Chris Bosh,MIA,101123,Gerald Green,MIA,0,,,Made Shot ,
919,21500008,4,10:09,,Roberts 21' Pullup Jump Shot (5 PTS),63 - 81,203148,Brian Roberts,CHA,0,,,0,,,Made Shot ,
920,21500008,4,9:49,,Lin S.FOUL (P3.T1) (K.Lane),,202391,Jeremy Lin,CHA,2547,Chris Bosh,MIA,0,,,Foul ,Shooting
921,21500008,4,9:49,Bosh Free Throw 1 of 2 (18 PTS),,63 - 82,2547,Chris Bosh,MIA,0,,,0,,,Free Throw ,Free Throw 1 of 2
922,21500008,4,9:49,Bosh Free Throw 2 of 2 (19 PTS),,63 - 83,2547,Chris Bosh,MIA,0,,,0,,,Free Throw ,Free Throw 2 of 2
923,21500008,4,9:42,Winslow P.FOUL (P4.T3) (K.Lane),,,1626159,Justise Winslow,MIA,203148,Brian Roberts,CHA,0,,,Foul ,Personal
924,21500008,4,9:42,,SUB: Batum FOR Hawes,,201150,Spencer Hawes,CHA,201587,Nicolas Batum,CHA,0,,,Substitution ,
925,21500008,4,9:27,McRoberts S.FOUL (P1.T4) (M.Davis),,,201177,Josh McRoberts,MIA,202391,Jeremy Lin,CHA,0,,,Foul ,Shooting
926,21500008,4,9:27,,Lin Free Throw 1 of 2 (10 PTS),64 - 83,202391,Jeremy Lin,CHA,0,,,0,,,Free Throw ,Free Throw 1 of 2
927,21500008,4,9:27,,Lin Free Throw 2 of 2 (11 PTS),65 - 83,202391,Jeremy Lin,CHA,0,,,0,,,Free Throw ,Free Throw 2 of 2
928,21500008,4,9:20,Green OFF.Foul (P3) (M.Smith),,,101123,Gerald Green,MIA,202391,Jeremy Lin,CHA,0,,,Foul ,Offensive
929,21500008,4,9:20,Green Foul Turnover (P1.T12),,,101123,Gerald Green,MIA,0,,,0,,,Turnover ,Foul
930,21500008,4,9:20,SUB: Wade FOR Winslow,,,1626159,Justise Winslow,MIA,2548,Dwyane Wade,MIA,0,,,Substitution ,
931,21500008,4,9:01,,Batum  3PT Jump Shot (5 PTS) (Lin 2 AST),68 - 83,201587,Nicolas Batum,CHA,202391,Jeremy Lin,CHA,0,,,Made Shot ,
932,21500008,4,9:00,HEAT Timeout: Regular (Full 4 Short 0),,,1610612748,,,0,,,0,,,Timeout ,Regular
933,21500008,4,9:00,,SUB: Walker FOR Roberts,,203148,Brian Roberts,CHA,202689,Kemba Walker,CHA,0,,,Substitution ,
934,21500008,4,9:00,SUB: Dragic FOR Bosh,,,2547,Chris Bosh,MIA,201609,Goran Dragic,MIA,0,,,Substitution ,
935,21500008,4,9:00,SUB: Deng FOR Chalmers,,,201596,Mario Chalmers,MIA,2736,Luol Deng,MIA,0,,,Substitution ,
936,21500008,4,9:00,SUB: Whiteside FOR McRoberts,,,201177,Josh McRoberts,MIA,202355,Hassan Whiteside,MIA,0,,,Substitution ,
937,21500008,4,8:41,Green 14' Pullup Jump Shot (16 PTS) (Dragic 4 AST),,68 - 85,101123,Gerald Green,MIA,201609,Goran Dragic,MIA,0,,,Made Shot ,
938,21500008,4,8:25,,Batum 25' 3PT Jump Shot (8 PTS) (Walker 3 AST),71 - 85,201587,Nicolas Batum,CHA,202689,Kemba Walker,CHA,0,,,Made Shot ,
